Workout Start,Workout End,Exercise,Weight,Reps,Notes,Kcal,Distance,Duration,Category,Name,Bodyweight
2023-11-25 06:40,2023-11-25 07:56,"seated gm",66,12,"okay...?",,,,Back,"",
2023-11-25 06:40,2023-11-25 07:56,"seated gm",66,10,"rough",,,,Back,"",
2023-11-25 06:40,2023-11-25 07:56,"banded tib knee lateral rotation",1,15,"1 for red",,,,Legs,"",
2023-11-25 06:40,2023-11-25 07:56,"banded tib knee lateral rotation",1,15,"",,,,Legs,"",
2023-11-25 06:40,2023-11-25 07:56,"banded tib knee lateral rotation",1,15,"",,,,Legs,"",
2023-11-25 06:40,2023-11-25 07:56,"stretch",,,"",,,,Legs,"",
2023-11-23 07:26,2023-11-23 08:39,"Barbell Row",115,10,"comeback",,,,Back,"",
2023-11-23 07:26,2023-11-23 08:39,"Barbell Row",115,10,"comeback",,,,Back,"",
2023-11-23 07:26,2023-11-23 08:39,"Barbell Row",115,12,"comeback",,,,Back,"",
2023-11-23 07:26,2023-11-23 08:39,"Dips",0,15,"",,,,Triceps,"",
2023-11-23 07:26,2023-11-23 08:39,"Dips",0,15,"",,,,Triceps,"",
2023-11-23 07:26,2023-11-23 08:39,"Dips",0,12,"rpe 9",,,,Triceps,"",
2023-11-23 07:26,2023-11-23 08:39,"seated gm",45,15,"chill",,,,Back,"",
2023-11-23 07:26,2023-11-23 08:39,"seated gm",66,12,"not chill",,,,Back,"",
2023-11-23 07:26,2023-11-23 08:39,"seated gm",66,12,"struggle",,,,Back,"",
2023-11-23 07:26,2023-11-23 08:39,"seated gm",66,12,"struggle",,,,Back,"",
2023-11-23 07:26,2023-11-23 08:39,"Barbell shoulder press",45,8,"",,,,Shoulders,"",
2023-11-23 07:26,2023-11-23 08:39,"Barbell shoulder press",65,5,"",,,,Shoulders,"",
2023-11-23 07:26,2023-11-23 08:39,"Barbell shoulder press",88,6,"rpe 9",,,,Shoulders,"",
2023-11-23 07:26,2023-11-23 08:39,"Barbell shoulder press",93.5,4,"rpe 9.5",,,,Shoulders,"",
2023-11-23 07:26,2023-11-23 08:39,"Barbell shoulder press",88,5,"rpe 9.5",,,,Shoulders,"",
2023-11-23 07:26,2023-11-23 08:39,"Barbell shoulder press",88,4,"into 3 x 66 lbs into 6 x 45 lbs",,,,Shoulders,"",
2023-11-23 07:26,2023-11-23 08:39,"ATG split squat",,,"3 sets of 10 comeback",,,,Legs,"",
2023-11-23 07:26,2023-11-23 08:39,"stretch",,,"",,,,Legs,"",
2023-11-11 20:12,2023-11-11 21:48,"hip flexor",1,10,"red elastic",,,,Abs,"",
2023-11-11 20:12,2023-11-11 21:48,"hip flexor",2,12,"black elastic",,,,Abs,"",
2023-11-11 20:12,2023-11-11 21:48,"hip flexor",3,12,"red black dead",,,,Abs,"",
2023-11-11 20:12,2023-11-11 21:48,"tib raises",0,25,"basic",,,,Legs,"",
2023-11-11 20:12,2023-11-11 21:48,"tib raises",0,25,"20 prty far ",,,,Legs,"",
2023-11-11 20:12,2023-11-11 21:48,"clamshell",5,20,"",,,,Legs,"",
2023-11-11 20:12,2023-11-11 21:48,"clamshell",7,15,"",,,,Legs,"",
2023-11-11 20:12,2023-11-11 21:48,"ATG split squat",0,5,"",,,,Legs,"",
2023-11-11 20:12,2023-11-11 21:48,"ATG split squat",45,12,"rpe 8.5 rf DEAD AF",,,,Legs,"",
2023-11-11 20:12,2023-11-11 21:48,"ATG split squat",45,12,"rpe 9 ok",,,,Legs,"",
2023-11-11 20:12,2023-11-11 21:48,"ATG split squat",0,12,"",,,,Legs,"",
2023-11-11 20:12,2023-11-11 21:48,"stretch",,,"",,,,Legs,"",
2023-11-11 20:12,2023-11-11 21:48,"seated gm",45,15,"chill",,,,Back,"",
2023-11-11 20:12,2023-11-11 21:48,"seated gm",66,12,"chill",,,,Back,"",
2023-11-11 20:12,2023-11-11 21:48,"seated gm",82.5,12,"struggle",,,,Back,"",
2023-11-11 20:12,2023-11-11 21:48,"seated gm",82.8,12,"struggle",,,,Back,"",
2023-11-11 20:12,2023-11-11 21:48,"Pull Up",0,10,"3 sets of 10 reps",,,,Back,"",
2023-11-09 07:02,2023-11-09 07:28,"Dips",0,15,"",,,,Triceps,"",
2023-11-09 07:02,2023-11-09 07:28,"Dips",0,15,"",,,,Triceps,"",
2023-11-09 07:02,2023-11-09 07:28,"Dips",0,10,"",,,,Triceps,"",
2023-11-09 07:02,2023-11-09 07:28,"toes to bar",0,10,"",,,,Abs,"",
2023-11-09 07:02,2023-11-09 07:28,"toes to bar",0,10,"dying",,,,Abs,"",
2023-11-09 07:02,2023-11-09 07:28,"toes to bar",0,10,"knee raise obliq",,,,Abs,"",
2023-11-09 07:02,2023-11-09 07:28,"stretch",,,"",,,,Legs,"",
2023-11-07 21:43,2023-11-07 23:01,"seated gm",45,15,"chill",,,,Back,"",
2023-11-07 21:43,2023-11-07 23:01,"seated gm",66,12,"chill",,,,Back,"",
2023-11-07 21:43,2023-11-07 23:01,"seated gm",77,12,"ayt",,,,Back,"",
2023-11-07 21:43,2023-11-07 23:01,"seated gm",77,12,"ayt",,,,Back,"",
2023-11-07 21:43,2023-11-07 23:01,"Dips",0,15,"",,,,Triceps,"",
2023-11-07 21:43,2023-11-07 23:01,"Dips",0,15,"",,,,Triceps,"",
2023-11-07 21:43,2023-11-07 23:01,"Dips",0,15,"",,,,Triceps,"",
2023-11-07 21:43,2023-11-07 23:01,"tib raises",0,25,"basic",,,,Legs,"",
2023-11-07 21:43,2023-11-07 23:01,"tib raises",0,25,"17 prty far ",,,,Legs,"",
2023-11-07 21:43,2023-11-07 23:01,"tib raises",0,25,"",,,,Legs,"",
2023-11-07 21:43,2023-11-07 23:01,"bent calf raises",0,25,"sl",,,,Legs,"",
2023-11-07 21:43,2023-11-07 23:01,"bent calf raises",0,12,"sk",,,,Legs,"",
2023-11-07 21:43,2023-11-07 23:01,"patrick step up",0,15,"",,,,Legs,"",
2023-11-07 21:43,2023-11-07 23:01,"patrick step up",45,12,"front squat goly duck",,,,Legs,"",
2023-11-07 21:43,2023-11-07 23:01,"patrick step up",45,18,"",,,,Legs,"",
2023-11-07 21:43,2023-11-07 23:01,"patrick step up",0,25,"good",,,,Legs,"",
2023-11-07 21:43,2023-11-07 23:01,"Pull Up",0,10,"3 sets of 10 reps",,,,Back,"",
2023-11-07 21:43,2023-11-07 23:01,"Lunges",45,12,"",,,,Legs,"",
2023-11-07 21:43,2023-11-07 23:01,"stretch",,,"",,,,Legs,"",
2023-11-04 21:26,2023-11-04 22:27,"hip flexor",1,10,"red elastic",,,,Abs,"",
2023-11-04 21:26,2023-11-04 22:27,"hip flexor",2,12,"black elastic",,,,Abs,"",
2023-11-04 21:26,2023-11-04 22:27,"hip flexor",3,12,"red black",,,,Abs,"",
2023-11-04 21:26,2023-11-04 22:27,"tib raises",3,10,"banded activation",,,,Legs,"",
2023-11-04 21:26,2023-11-04 22:27,"tib raises",11,25,"",,,,Legs,"",
2023-11-04 21:26,2023-11-04 22:27,"clamshell",5,20,"",,,,Legs,"",
2023-11-04 21:26,2023-11-04 22:27,"clamshell",7,16,"",,,,Legs,"",
2023-11-04 21:26,2023-11-04 22:27,"ATG split squat",0,5,"",,,,Legs,"",
2023-11-04 21:26,2023-11-04 22:27,"ATG split squat",45,12,"rpe 8.5 rf DEAD AF",,,,Legs,"",
2023-11-04 21:26,2023-11-04 22:27,"ATG split squat",45,12,"rpe 9 ok",,,,Legs,"",
2023-11-04 21:26,2023-11-04 22:27,"Pulldowns",155,12,"rpe 7 ",,,,Back,"",
2023-11-04 21:26,2023-11-04 22:27,"Pulldowns",177,12,"rpe 7",,,,Back,"",
2023-11-04 21:26,2023-11-04 22:27,"Pulldowns",188,12,"rpe 9",,,,Back,"",
2023-11-04 21:26,2023-11-04 22:27,"Dips",0,10,"",,,,Triceps,"",
2023-11-04 21:26,2023-11-04 22:27,"Dips",0,12,"",,,,Triceps,"",
2023-11-04 21:26,2023-11-04 22:27,"Dips",0,12,"",,,,Triceps,"",
2023-11-04 21:26,2023-11-04 22:27,"toes to bar",0,10,"",,,,Abs,"",
2023-11-04 21:26,2023-11-04 22:27,"toes to bar",0,10,"dying",,,,Abs,"",
2023-11-04 21:26,2023-11-04 22:27,"stretch",,,"",,,,Legs,"",
2023-11-02 22:15,2023-11-02 23:25,"seated gm",45,15,"chill",,,,Back,"",
2023-11-02 22:15,2023-11-02 23:25,"seated gm",66,12,"chill",,,,Back,"",
2023-11-02 22:15,2023-11-02 23:25,"seated gm",71.5,12,"ayt",,,,Back,"",
2023-11-02 22:15,2023-11-02 23:25,"seated gm",71.5,12,"ayt",,,,Back,"",
2023-11-02 22:15,2023-11-02 23:25,"tib raises",5.5,25,"",,,,Legs,"",
2023-11-02 22:15,2023-11-02 23:25,"tib raises",11,25,"hurts my foot man bad setup",,,,Legs,"",
2023-11-02 22:15,2023-11-02 23:25,"bent calf raises",0,5,"sl on smith machine feels like sl sissy squat almost tf",,,,Legs,"",
2023-11-02 22:15,2023-11-02 23:25,"Lunges",0,10,"",,,,Legs,"",
2023-11-02 22:15,2023-11-02 23:25,"Lunges",22,10,"",,,,Legs,"",
2023-11-02 22:15,2023-11-02 23:25,"stretch",,,"",,,,Legs,"",
2023-10-31 22:22,2023-10-31 23:57,"Pull Up",0,10,"",,,,Back,"",
2023-10-31 22:22,2023-10-31 23:57,"Pull Up",22,3,"",,,,Back,"",
2023-10-31 22:22,2023-10-31 23:57,"Pull Up",33,2,"",,,,Back,"",
2023-10-31 22:22,2023-10-31 23:57,"Pull Up",44,3,"rpe 9.5",,,,Back,"",
2023-10-31 22:22,2023-10-31 23:57,"Pull Up",44,3,"rpe 10",,,,Back,"",
2023-10-31 22:22,2023-10-31 23:57,"Pull Up",33,3,"rpe 9.5",,,,Back,"",
2023-10-31 22:22,2023-10-31 23:57,"Incline Bench Press",135,5,"pause rpe 9.5",,,,Chest,"",
2023-10-31 22:22,2023-10-31 23:57,"Incline Bench Press",135,5,"pause rpe 9.5",,,,Chest,"",
2023-10-31 22:22,2023-10-31 23:57,"Incline Bench Press",135,5,"pause rpe 9.5",,,,Chest,"",
2023-10-31 22:22,2023-10-31 23:57,"Incline Bench Press",,,"bar warmup x 10 50 kg x 5 warmup 60 kg x 3  ",,,,Chest,"",
2023-10-31 22:22,2023-10-31 23:57,"tib raises",0,25,"",,,,Legs,"",
2023-10-31 22:22,2023-10-31 23:57,"tib raises",0,25,"",,,,Legs,"",
2023-10-31 22:22,2023-10-31 23:57,"Calf Raises",0,25,"",,,,Legs,"",
2023-10-31 22:22,2023-10-31 23:57,"bent calf raises",0,20,"sl",,,,Legs,"",
2023-10-31 22:22,2023-10-31 23:57,"bent calf raises",0,20,"sl",,,,Legs,"",
2023-10-31 22:22,2023-10-31 23:57,"patrick step up",0,12,"",,,,Legs,"",
2023-10-31 22:22,2023-10-31 23:57,"patrick step up",45,15,"good",,,,Legs,"",
2023-10-31 22:22,2023-10-31 23:57,"patrick step up",45,15,"good",,,,Legs,"",
2023-10-31 22:22,2023-10-31 23:57,"patrick step up",0,25,"",,,,Legs,"",
2023-10-31 22:22,2023-10-31 23:57,"seated gm",45,15,"chill",,,,Back,"",
2023-10-31 22:22,2023-10-31 23:57,"seated gm",45,12,"chill",,,,Back,"",
2023-10-31 22:22,2023-10-31 23:57,"seated gm",,,"",,,,Back,"",
2023-10-31 22:22,2023-10-31 23:57,"stretch",,,"",,,,Legs,"",
2023-10-30 02:51,2023-10-30 02:52,"swim",,,"6 x 1:50 intervals",,50,55,Cardio,"swim",
2023-10-29 10:10,2023-10-29 11:04,"hip flexor",22,10,"",,,,Abs,"",
2023-10-29 10:10,2023-10-29 11:04,"hip flexor",44,12,"",,,,Abs,"",
2023-10-29 10:10,2023-10-29 11:04,"hip flexor",44,12,"",,,,Abs,"",
2023-10-29 10:10,2023-10-29 11:04,"hip flexor",44,12,"",,,,Abs,"",
2023-10-29 10:10,2023-10-29 11:04,"tib raises",0,25,"",,,,Legs,"",
2023-10-29 10:10,2023-10-29 11:04,"tib raises",0,25,"",,,,Legs,"",
2023-10-29 10:10,2023-10-29 11:04,"clamshell",5,16,"black band is 5",,,,Legs,"",
2023-10-29 10:10,2023-10-29 11:04,"clamshell",7,15,"",,,,Legs,"",
2023-10-29 10:10,2023-10-29 11:04,"ATG split squat",0,5,"",,,,Legs,"",
2023-10-29 10:10,2023-10-29 11:04,"ATG split squat",45,12,"rpe 8.5 rf",,,,Legs,"",
2023-10-29 10:10,2023-10-29 11:04,"ATG split squat",45,10,"rpe 9 knee ok",,,,Legs,"",
2023-10-29 10:10,2023-10-29 11:04,"ATG split squat",45,5,"then 5 bw",,,,Legs,"",
2023-10-29 10:10,2023-10-29 11:04,"stretch",,,"",,,,Legs,"",
2023-10-25 10:45,2023-10-25 11:18,"hip flexor",22,10,"",,,,Abs,"",
2023-10-25 10:45,2023-10-25 11:18,"hip flexor",38.5,12,"",,,,Abs,"",
2023-10-25 10:45,2023-10-25 11:18,"hip flexor",38.5,12,"",,,,Abs,"",
2023-10-25 10:45,2023-10-25 11:18,"hip flexor",38.5,12,"",,,,Abs,"",
2023-10-25 10:45,2023-10-25 11:18,"stretch",,,"",,,,Legs,"",
2023-10-23 09:41,2023-10-23 10:31,"ATG split squat",0,5,"",,,,Legs,"",
2023-10-23 09:41,2023-10-23 10:31,"ATG split squat",45,8,"ok",,,,Legs,"",
2023-10-23 09:41,2023-10-23 10:31,"ATG split squat",45,8,"ok",,,,Legs,"",
2023-10-23 09:41,2023-10-23 10:31,"ATG split squat",45,5,"then 5 bw",,,,Legs,"",
2023-10-23 09:41,2023-10-23 10:31,"tib raises",0,25,"",,,,Legs,"",
2023-10-23 09:41,2023-10-23 10:31,"tib raises",0,25,"",,,,Legs,"",
2023-10-23 09:41,2023-10-23 10:31,"Calf Raises",0,25,"",,,,Legs,"",
2023-10-23 09:41,2023-10-23 10:31,"bent calf raises",0,5,"12 sl",,,,Legs,"",
2023-10-23 09:41,2023-10-23 10:31,"bent calf raises",0,5,"12",,,,Legs,"",
2023-10-23 09:41,2023-10-23 10:31,"stretch",,,"pigeon stretch ",,,,Legs,"",
2023-10-22 10:03,2023-10-22 10:55,"seated gm",45,10,"sl warmup, 2 sets bw before this",,,,Back,"",
2023-10-22 10:03,2023-10-22 10:55,"seated gm",45,12,"tough euhh ovrdid it abit",,,,Back,"",
2023-10-22 10:03,2023-10-22 10:55,"clamshell",5,15,"black band is 5",,,,Legs,"",
2023-10-22 10:03,2023-10-22 10:55,"clamshell",7,12,"b and red 5 + 2",,,,Legs,"",
2023-10-22 10:03,2023-10-22 10:55,"clamshell",5,12,"b ",,,,Legs,"",
2023-10-22 10:03,2023-10-22 10:55,"side plank clam shell",0,12,"",,,,Back,"",
2023-10-22 10:03,2023-10-22 10:55,"side plank clam shell",0,12,"",,,,Back,"",
2023-10-22 10:03,2023-10-22 10:55,"toes to bar",0,10,"",,,,Abs,"",
2023-10-22 10:03,2023-10-22 10:55,"toes to bar",0,10,"",,,,Abs,"",
2023-10-22 10:03,2023-10-22 10:55,"toes to bar",0,12,"",,,,Abs,"",
2023-10-22 10:03,2023-10-22 10:55,"stretch",,,"",,,,Legs,"",
2023-10-21 03:33,2023-10-21 04:36,"hip flexor",22,12,"",,,,Abs,"",
2023-10-21 03:33,2023-10-21 04:36,"hip flexor",38.5,12,"",,,,Abs,"",
2023-10-21 03:33,2023-10-21 04:36,"hip flexor",33,15,"",,,,Abs,"",
2023-10-21 03:33,2023-10-21 04:36,"hip flexor",33,15,"",,,,Abs,"",
2023-10-21 03:33,2023-10-21 04:36,"side plank clam shell",0,12,"",,,,Back,"",
2023-10-21 03:33,2023-10-21 04:36,"clamshell",5,10,"black band is 5",,,,Legs,"",
2023-10-21 03:33,2023-10-21 04:36,"clamshell",5,12,"",,,,Legs,"",
2023-10-21 03:33,2023-10-21 04:36,"Squat",44,10,"smith",,,,Legs,"",
2023-10-21 03:33,2023-10-21 04:36,"Squat",66,6,"smith",,,,Legs,"",
2023-10-21 03:33,2023-10-21 04:36,"patrick step up",0,12,"",,,,Legs,"",
2023-10-21 03:33,2023-10-21 04:36,"patrick step up",45,12,"good",,,,Legs,"",
2023-10-21 03:33,2023-10-21 04:36,"patrick step up",45,12,"felt in left after set",,,,Legs,"",
2023-10-21 03:33,2023-10-21 04:36,"patrick step up",0,20,"good",,,,Legs,"",
2023-10-21 03:33,2023-10-21 04:36,"stretch",,,"",,,,Legs,"",
2023-10-18 03:42,2023-10-18 05:25,"hip flexor",22,12,"",,,,Abs,"",
2023-10-18 03:42,2023-10-18 05:25,"hip flexor",33,15,"",,,,Abs,"",
2023-10-18 03:42,2023-10-18 05:25,"hip flexor",33,15,"",,,,Abs,"",
2023-10-18 03:42,2023-10-18 05:25,"hip flexor",33,15,"",,,,Abs,"",
2023-10-18 03:42,2023-10-18 05:25,"patrick step up",0,12,"",,,,Legs,"",
2023-10-18 03:42,2023-10-18 05:25,"patrick step up",22,12,"ok",,,,Legs,"",
2023-10-18 03:42,2023-10-18 05:25,"patrick step up",22,12,"felt in left at 8",,,,Legs,"",
2023-10-18 03:42,2023-10-18 05:25,"patrick step up",0,20,"slanted and after ard 20 mins rest",,,,Legs,"",
2023-10-18 03:42,2023-10-18 05:25,"patrick step up",0,15,"feelsgood",,,,Legs,"",
2023-10-18 03:42,2023-10-18 05:25,"ATG split squat",0,10,"",,,,Legs,"",
2023-10-18 03:42,2023-10-18 05:25,"ATG split squat",45,5,"not so good",,,,Legs,"",
2023-10-18 03:42,2023-10-18 05:25,"ATG split squat",0,12,"good",,,,Legs,"",
2023-10-18 03:42,2023-10-18 05:25,"stretch",,,"",,,,Legs,"",
2023-10-15 21:17,2023-10-15 22:12,"Incline Bench Press",165,2,"rpe 10",,,,Chest,"",
2023-10-15 21:17,2023-10-15 22:12,"Incline Bench Press",159.5,3,"rpe 9.5 ",,,,Chest,"",
2023-10-15 21:17,2023-10-15 22:12,"Incline Bench Press",159.5,3,"rpe 10",,,,Chest,"",
2023-10-15 21:17,2023-10-15 22:12,"Incline Bench Press",0,0,"bar warmup x 10 50 kg x 5 warmup 60 kg x 3  ",,,,Chest,"",
2023-10-15 21:17,2023-10-15 22:12,"seated gm",45,10,"sl warmup",,,,Back,"",
2023-10-15 21:17,2023-10-15 22:12,"seated gm",66,10,"sl, tough",,,,Back,"",
2023-10-15 21:17,2023-10-15 22:12,"seated gm",66,10,"",,,,Back,"",
2023-10-15 21:17,2023-10-15 22:12,"seated gm",66,10,"",,,,Back,"",
2023-10-15 21:17,2023-10-15 22:12,"seated gm",,,"",,,,Back,"",
2023-10-15 21:17,2023-10-15 22:12,"chair",,,"",,,300,Legs,"",
2023-10-15 21:17,2023-10-15 22:12,"Dips",0,15,"na",,,,Triceps,"",
2023-10-15 21:17,2023-10-15 22:12,"Dips",0,15,"na",,,,Triceps,"",
2023-10-15 21:17,2023-10-15 22:12,"Dips",0,15,"na",,,,Triceps,"",
2023-10-15 21:17,2023-10-15 22:12,"stretch",,,"",,,,Legs,"",
2023-10-12 23:05,2023-10-12 23:57,"sprints",,,"16.",,100,,Cardio,"",
2023-10-12 23:05,2023-10-12 23:57,"sprints",,,"15.83",,100,,Cardio,"",
2023-10-12 23:05,2023-10-12 23:57,"sprints",,,"14.97",,100,,Cardio,"",
2023-10-12 12:01,2023-10-12 13:31,"Incline Dumbbell Press",33,20,"",,,,Chest,"",
2023-10-12 12:01,2023-10-12 13:31,"Incline Dumbbell Press",55,10,"",,,,Chest,"",
2023-10-12 12:01,2023-10-12 13:31,"Incline Dumbbell Press",66,8,"rpe 9",,,,Chest,"",
2023-10-12 12:01,2023-10-12 13:31,"Incline Dumbbell Press",66,8,"rpe 10",,,,Chest,"",
2023-10-12 12:01,2023-10-12 13:31,"back extension",0,12,"ok",,,,Back,"",
2023-10-12 12:01,2023-10-12 13:31,"back extension",22,8,"then 4 bw",,,,Back,"",
2023-10-12 12:01,2023-10-12 13:31,"back extension",0,12,"sl, dead by 23 ",,,,Back,"",
2023-10-12 12:01,2023-10-12 13:31,"seated gm",45,10,"",,,,Back,"",
2023-10-12 12:01,2023-10-12 13:31,"seated gm",77,10,"",,,,Back,"",
2023-10-12 12:01,2023-10-12 13:31,"seated gm",66,10,"sl, tough",,,,Back,"",
2023-10-12 12:01,2023-10-12 13:31,"seated gm",55,10,"sl good",,,,Back,"",
2023-10-12 12:01,2023-10-12 13:31,"stretch",,,"",,,,Legs,"",
2023-10-12 12:01,2023-10-12 13:31,"above head db tricep extension",16.5,10,"",,,,Triceps,"",
2023-10-12 12:01,2023-10-12 13:31,"above head db tricep extension",27.5,8,"",,,,Triceps,"",
2023-10-12 12:01,2023-10-12 13:31,"above head db tricep extension",27.5,5,"",,,,Triceps,"",
2023-10-10 23:48,2023-10-11 00:50,"seated gm",0,10,"",,,,Back,"",
2023-10-10 23:48,2023-10-11 00:50,"seated gm",0,10,"",,,,Back,"",
2023-10-10 23:48,2023-10-11 00:50,"seated gm",66,10,"na",,,,Back,"",
2023-10-10 23:48,2023-10-11 00:50,"seated gm",66,10," 5 sl good man",,,,Back,"",
2023-10-10 23:48,2023-10-11 00:50,"bent hip touch down",16.5,5,"super slow",,,,Legs,"",
2023-10-10 23:48,2023-10-11 00:50,"bent hip touch down",33,5," slow",,,,Legs,"",
2023-10-10 23:48,2023-10-11 00:50,"bent hip touch down",33,6,"slow ",,,,Legs,"",
2023-10-10 23:48,2023-10-11 00:50,"ATG split squat",0,5,"mannnn",,,,Legs,"",
2023-10-10 23:48,2023-10-11 00:50,"ATG split squat",45,5,"",,,,Legs,"",
2023-10-10 23:48,2023-10-11 00:50,"ATG split squat",45,5,"",,,,Legs,"",
2023-10-10 23:48,2023-10-11 00:50,"ATG split squat",0,10,"",,,,Legs,"",
2023-10-10 23:48,2023-10-11 00:50,"hip flexor",10,12,"",,,,Abs,"",
2023-10-10 23:48,2023-10-11 00:50,"hip flexor",33,12,"",,,,Abs,"",
2023-10-10 23:48,2023-10-11 00:50,"hip flexor",33,12,"",,,,Abs,"",
2023-10-10 23:48,2023-10-11 00:50,"stretch",,,"",,,,Legs,"",
2023-10-09 10:05,2023-10-09 10:53,"hip flexor",10,12,"",,,,Abs,"",
2023-10-09 10:05,2023-10-09 10:53,"hip flexor",25,12,"",,,,Abs,"",
2023-10-09 10:05,2023-10-09 10:53,"hip flexor",25,12,"",,,,Abs,"",
2023-10-09 10:05,2023-10-09 10:53,"seated gm",0,10,"",,,,Back,"",
2023-10-09 10:05,2023-10-09 10:53,"seated gm",0,10,"",,,,Back,"",
2023-10-09 10:05,2023-10-09 10:53,"seated gm",60.5,10,"then 2 sl gucci",,,,Back,"",
2023-10-09 10:05,2023-10-09 10:53,"seated gm",60.5,10,"then 5 sl good bro ",,,,Back,"",
2023-10-09 10:05,2023-10-09 10:53,"toes to bar",0,10,"",,,,Abs,"",
2023-10-09 10:05,2023-10-09 10:53,"bent hip touch down",0,5,"super slow",,,,Legs,"",
2023-10-09 10:05,2023-10-09 10:53,"bent hip touch down",0,5,"super slow",,,,Legs,"",
2023-10-05 09:03,2023-10-05 09:42,"tib raises",0,25,"",,,,Legs,"",
2023-10-05 09:03,2023-10-05 09:42,"tib raises",0,25,"",,,,Legs,"",
2023-10-05 09:03,2023-10-05 09:42,"Calf Raises",0,25,"",,,,Legs,"",
2023-10-05 09:03,2023-10-05 09:42,"bent calf raises",0,20,"5 sl",,,,Legs,"",
2023-10-05 09:03,2023-10-05 09:42,"bent hip touch down",0,5,"super slow",,,,Legs,"",
2023-10-05 09:03,2023-10-05 09:42,"bent hip touch down",0,5,"super slow",,,,Legs,"",
2023-10-05 09:03,2023-10-05 09:42,"hip flexor",20,20,"",,,,Abs,"",
2023-10-05 09:03,2023-10-05 09:42,"hip flexor",25,20,"",,,,Abs,"",
2023-09-30 10:14,2023-09-30 11:11,"hip flexor",25,12,"",,,,Abs,"",
2023-09-30 10:14,2023-09-30 11:11,"hip flexor",25,12,"",,,,Abs,"",
2023-09-30 10:14,2023-09-30 11:11,"hip flexor",25,12,"",,,,Abs,"",
2023-09-30 10:14,2023-09-30 11:11,"seated gm",0,10,"two sets of warm up",,,,Back,"",
2023-09-30 10:14,2023-09-30 11:11,"seated gm",0,10,"",,,,Back,"",
2023-09-30 10:14,2023-09-30 11:11,"seated gm",60.5,10,"then 5 sl gucci",,,,Back,"",
2023-09-30 10:14,2023-09-30 11:11,"seated gm",60.5,10,"then 5 sl good bro ",,,,Back,"",
2023-09-30 10:14,2023-09-30 11:11,"Barbell shoulder press",45,8,"",,,,Shoulders,"",
2023-09-30 10:14,2023-09-30 11:11,"Barbell shoulder press",65,5,"",,,,Shoulders,"",
2023-09-30 10:14,2023-09-30 11:11,"Barbell shoulder press",88,6,"rpe 9",,,,Shoulders,"",
2023-09-30 10:14,2023-09-30 11:11,"Barbell shoulder press",93.5,5,"rpe 9",,,,Shoulders,"",
2023-09-30 10:14,2023-09-30 11:11,"Barbell shoulder press",93.5,5,"rpe 9.5",,,,Shoulders,"",
2023-09-30 10:14,2023-09-30 11:11,"Barbell shoulder press",77,10,"into 3 x 66 lbs",,,,Shoulders,"",
2023-09-30 10:14,2023-09-30 11:11,"ATG split squat",0,5,"mannnn",,,,Legs,"",
2023-09-30 10:14,2023-09-30 11:11,"ATG split squat",0,5,"",,,,Legs,"",
2023-09-30 10:14,2023-09-30 11:11,"ATG split squat",0,5,"",,,,Legs,"",
2023-09-29 10:20,2023-09-29 11:41,"Pull Up",0,5,"",,,,Back,"",
2023-09-29 10:20,2023-09-29 11:41,"Pull Up",22,3,"",,,,Back,"",
2023-09-29 10:20,2023-09-29 11:41,"Pull Up",44,1,"",,,,Back,"",
2023-09-29 10:20,2023-09-29 11:41,"Pull Up",44,5,"rpe 10",,,,Back,"",
2023-09-29 10:20,2023-09-29 11:41,"Pull Up",44,5,"rpe 9.5",,,,Back,"",
2023-09-29 10:20,2023-09-29 11:41,"Pull Up",44,2,"rpe 9.5 then 3 x 22 lbs then 3 x bw",,,,Back,"",
2023-09-29 10:20,2023-09-29 11:41,"Pulldowns",155,12,"rpe 7 ",,,,Back,"",
2023-09-29 10:20,2023-09-29 11:41,"Pulldowns",177,12,"rpe 9",,,,Back,"",
2023-09-29 10:20,2023-09-29 11:41,"Pulldowns",182,12,"rpe 9",,,,Back,"",
2023-09-29 10:20,2023-09-29 11:41,"Pulldowns",133,10,"single arm",,,,Back,"",
2023-09-29 10:20,2023-09-29 11:41,"Pulldowns",155,6,"single arm",,,,Back,"",
2023-09-29 10:20,2023-09-29 11:41,"seated gm",0,10,"",,,,Back,"",
2023-09-29 10:20,2023-09-29 11:41,"seated gm",55,10,"good",,,,Back,"",
2023-09-29 10:20,2023-09-29 11:41,"seated gm",55,7,"then 3 sl",,,,Back,"",
2023-09-29 10:20,2023-09-29 11:41,"seated gm",55,10,"then 5 sl good bro ",,,,Back,"",
2023-09-29 10:20,2023-09-29 11:41,"hip flexor",15,10,"ez",,,,Abs,"",
2023-09-29 10:20,2023-09-29 11:41,"hip flexor",25,10,"",,,,Abs,"",
2023-09-29 10:20,2023-09-29 11:41,"hip flexor",25,10,"",,,,Abs,"",
2023-09-29 10:20,2023-09-29 11:41,"stretch",,,"hip flexor pigeon ",,,,Legs,"",
2023-09-28 09:40,2023-09-28 10:50,"Incline Bench Press",135,10,"rpe 9.5",,,,Chest,"",
2023-09-28 09:40,2023-09-28 10:50,"Incline Bench Press",135,8,"rpe 10 rough af",,,,Chest,"",
2023-09-28 09:40,2023-09-28 10:50,"Incline Bench Press",115,10,"rpe 10",,,,Chest,"",
2023-09-28 09:40,2023-09-28 10:50,"Incline Bench Press",115,12,"rpe 10",,,,Chest,"",
